"value","time","normalizedValue","GT"
23.625,13.102,0.276333228554497,"Seizure"
32.688,13.104,0.406836464477294,"Seizure"
40.938,13.106,0.525632855999205,"Seizure"
46.688,13.108,0.608430340999325,"Seizure"
46.188,13.11,0.601230559694967,"Seizure"
42.312,13.112,0.545417855023582,"Seizure"
41.312,13.114,0.531018292414865,"Seizure"
42.625,13.116,0.54992491812011,"Seizure"
44.75,13.118,0.580523988663633,"Seizure"
46.531,13.12,0.606169609669757,"Seizure"
46.781,13.122,0.609769500321936,"Seizure"
42.656,13.124,0.55037130456098,"Seizure"
35.469,13.126,0.446881648092135,"Seizure"
29.062,13.128,0.354623650458088,"Seizure"
25.875,13.13,0.308732244424109,"Seizure"
25.375,13.132,0.301532463119751,"Seizure"
25.375,13.134,0.301532463119751,"Seizure"
24.25,13.136,0.285332955184945,"Seizure"
24.688,13.138,0.291639963607562,"Seizure"
28.969,13.14,0.353284491135478,"Seizure"
38.719,13.142,0.493680226570463,"Seizure"
49.219,13.144,0.644875633961987,"Seizure"
53.875,13.146,0.711919997468171,"Seizure"
52,13.148,0.684920817576827,"Seizure"
46.25,13.15,0.602123332576707,"Seizure"
37.719,13.152,0.479280663961747,"Seizure"
27.969,13.154,0.338884928526761,"Seizure"
20.844,13.156,0.236288044939656,"Seizure"
17.906,13.158,0.193982129995247,"Seizure"
15.156,13.16,0.154383332821277,"Seizure"
14.5,13.162,0.144937219749959,"Seizure"
20.094,13.164,0.225488372983119,"Seizure"
31.5,13.166,0.389729784098139,"Seizure"
43.25,13.168,0.558924644750558,"Seizure"
50.781,13.17,0.667367750756802,"Seizure"
57.844,13.172,0.769071861462166,"Seizure"
67.031,13.174,0.901360643148445,"Seizure"
73.312,13.176,0.991804295893793,"Seizure"
70.75,13.178,0.954912616490261,"Seizure"
61.062,13.18,0.815409653937016,"Seizure"
52.531,13.182,0.692566985322056,"Seizure"
45.344,13.184,0.58907732885321,"Seizure"
36.25,13.186,0.458127706489542,"Seizure"
25.469,13.188,0.30288602200497,"Seizure"
18.594,13.19,0.203889029070044,"Seizure"
18.938,13.192,0.208842478607442,"Seizure"
25.219,13.194,0.299286131352791,"Seizure"
34.625,13.196,0.434728417250378,"Seizure"
44.719,13.198,0.580077602222762,"Seizure"
50.625,13.2,0.665121418989842,"Seizure"
49.25,13.202,0.645322020402857,"Seizure"
42.312,13.204,0.545417855023582,"Seizure"
33.344,13.206,0.416282577548612,"Seizure"
26.688,13.208,0.320439088824995,"Seizure"
22,13.21,0.252933939315332,"Seizure"
15.844,13.212,0.164290231896074,"Seizure"
8.1875,13.214,0.0540399807824358,"Seizure"
0.6875,13.216,-0.0539567387829379,"Seizure"
-4.3125,13.218,-0.12595455182652,"Seizure"
-5.125,13.22,-0.137654196446103,"Seizure"
-3.0938,13.222,-0.108405804875278,"Seizure"
-0.25,13.224,-0.0674563287286096,"Seizure"
2.6875,13.226,-0.0251576135655049,"Seizure"
7.8125,13.228,0.0486401448041671,"Seizure"
16.656,13.23,0.175982676734351,"Seizure"
24.406,13.232,0.287579286951904,"Seizure"
28.688,13.234,0.349238214042428,"Seizure"
31.75,13.236,0.393329674750318,"Seizure"
32.031,13.238,0.397375951843368,"Seizure"
24.594,13.24,0.290286404722343,"Seizure"
10.938,13.242,0.0936459777377105,"Seizure"
-0.21875,13.244,-0.0670063423970872,"Seizure"
-5.7188,13.246,-0.146204656723158,"Seizure"
-9.9375,13.248,-0.206952091500551,"Seizure"
-13.156,13.25,-0.253297083756705,"Seizure"
-11.031,13.252,-0.222698013213182,"Seizure"
-5.4375,13.254,-0.142154059761326,"Seizure"
-1.8438,13.256,-0.090406351614382,"Seizure"
0.3125,13.258,-0.0593565747612066,"Seizure"
2.875,13.26,-0.0224576955763706,"Seizure"
7.4062,13.262,0.0427896025162456,"Seizure"
15.25,13.264,0.155736891706496,"Seizure"
25.938,13.266,0.309639416868458,"Seizure"
36.5,13.268,0.461727597141722,"Seizure"
40.25,13.27,0.515725956924408,"Seizure"
35.875,13.272,0.452727870511274,"Seizure"
29.906,13.274,0.366776881299845,"Seizure"
27.875,13.276,0.337531369641542,"Seizure"
31.312,13.278,0.3870226663277,"Seizure"
35.219,13.28,0.443281757439956,"Seizure"
36.062,13.282,0.455420588719104,"Seizure"
33.75,13.284,0.422128799967751,"Seizure"
30,13.286,0.368130440185064,"Seizure"
25.781,13.288,0.307378685538889,"Seizure"
21.031,13.29,0.238980763147486,"Seizure"
12.312,13.292,0.113430976762087,"Seizure"
-1.375,13.294,-0.0836558366634157,"Seizure"
-16.219,13.296,-0.297402944027203,"Seizure"
-26.312,13.298,-0.442737729436979,"Seizure"
-26.281,13.3,-0.442291342996109,"Seizure"
-14.938,13.302,-0.278957104325438,"Seizure"
-0.75,13.304,-0.0746561100329679,"Seizure"
8.5625,13.306,0.0594398167607045,"Seizure"
11.5,13.308,0.101738531923809,"Seizure"
11.781,13.31,0.105784809016859,"Seizure"
13.75,13.312,0.134137547793421,"Seizure"
17.812,13.314,0.192628571110028,"Seizure"
21.656,13.316,0.247980489777934,"Seizure"
26.594,13.318,0.319085529939776,"Seizure"
30.406,13.32,0.373976662604203,"Seizure"
28.781,13.322,0.350577373365039,"Seizure"
23.031,13.324,0.267779888364919,"Seizure"
18.969,13.326,0.209288865048313,"Seizure"
20.062,13.328,0.22502758697964,"Seizure"
25.906,13.33,0.309178630864979,"Seizure"
35.438,13.332,0.446435261651265,"Seizure"
45.969,13.334,0.598077055483658,"Seizure"
54.406,13.336,0.719566165213399,"Seizure"
59.688,13.338,0.79562465491264,"Seizure"
61.969,13.34,0.828470057223122,"Seizure"
58.719,13.342,0.781671478744793,"Seizure"
50.75,13.344,0.666921364315932,"Seizure"
43.562,13.346,0.563417308284477,"Seizure"
40.25,13.348,0.515725956924408,"Seizure"
38.031,13.35,0.483773327495666,"Seizure"
31.125,13.352,0.38432994811987,"Seizure"
20.188,13.354,0.226841931868338,"Seizure"
11.531,13.356,0.102184918364679,"Seizure"
6.5938,13.358,0.0310913978529243,"Seizure"
1.3438,13.36,-0.0445063058428373,"Seizure"
-8.0938,13.362,-0.18040361791886,"Seizure"
-20.75,13.364,-0.362647362207298,"Seizure"
-33.094,13.366,-0.540395563049294,"Seizure"
-38.5,13.368,-0.618239598512016,"Seizure"
-31.188,13.37,-0.512949996717081,"Seizure"
-14,13.372,-0.265450314598461,"Seizure"
4.6875,13.374,0.00364151165192805,"Seizure"
20.5,13.376,0.231334595402258,"Seizure"
34,13.378,0.42572869061993,"Seizure"
44.938,13.38,0.583231106434071,"Seizure"
48.75,13.382,0.638122239098499,"Seizure"
42.844,13.384,0.553078422331419,"Seizure"
28.719,13.386,0.349684600483299,"Seizure"
9.2188,13.388,0.0688902497008051,"Seizure"
-11.688,13.39,-0.232158525847109,"Seizure"
-26.031,13.392,-0.43869145234393,"Seizure"
-26.938,13.394,-0.451751855630035,"Seizure"
-16,13.396,-0.294249439815894,"Seizure"
1.25,13.398,-0.0458569848155349,"Seizure"
22.125,13.4,0.254733884641422,"Seizure"
40.375,13.402,0.517525902250498,"Seizure"
52.031,13.404,0.685367204017697,"Seizure"
61.281,13.406,0.818563158148325,"Seizure"
71.531,13.408,0.966158674887669,"Seizure"
77.781,13.41,1.05615594119215,"Seizure"
72.125,13.412,0.974712015077247,"Seizure"
53.875,13.414,0.711919997468171,"Seizure"
29.188,13.416,0.356437995346787,"Seizure"
7.3125,13.418,0.0414403634998089,"Seizure"
-5.5625,13.42,-0.143954005087416,"Seizure"
-8.0625,13.422,-0.179952911609207,"Seizure"
-3.2812,13.424,-0.111104282908151,"Seizure"
5.4375,13.426,0.0144411836084654,"Seizure"
15.406,13.428,0.157983223473456,"Seizure"
22.469,13.43,0.25968733417882,"Seizure"
23.688,13.432,0.277240400998846,"Seizure"
19.344,13.434,0.214688701026581,"Seizure"
15.312,13.436,0.156629664588236,"Seizure"
17.938,13.438,0.194442915998726,"Seizure"
25.406,13.44,0.301978849560621,"Seizure"
32.25,13.442,0.400529456054676,"Seizure"
37.844,13.444,0.481080609287837,"Seizure"
45.125,13.446,0.585923824641901,"Seizure"
55.781,13.448,0.739365563800384,"Seizure"
67.656,13.45,0.910360369778893,"Seizure"
77.625,13.452,1.05390960942519,"Seizure"
81.188,13.454,1.10521525100004,"Seizure"
75.75,13.456,1.02691042953384,"Seizure"
63.406,13.458,0.849162228691848,"Seizure"
50.906,13.46,0.669167696082891,"Seizure"
42.219,13.462,0.544078695700971,"Seizure"
35.938,13.464,0.453635042955623,"Seizure"
32.219,13.466,0.400083069613806,"Seizure"
32.062,13.468,0.397822338284238,"Seizure"
35.25,13.47,0.443728143880826,"Seizure"
39.438,13.472,0.504033512086131,"Seizure"
41.969,13.474,0.540478805048792,"Seizure"
43.812,13.476,0.567017198936656,"Seizure"
44,13.478,0.569724316707095,"Seizure"
41.656,13.48,0.535971741952264,"Seizure"
40.938,13.482,0.525632855999205,"Seizure"
39.969,13.484,0.511679679831359,"Seizure"
33.938,13.486,0.42483591773819,"Seizure"
24.188,13.488,0.284440182303204,"Seizure"
15.938,13.49,0.165643790781293,"Seizure"
11.844,13.492,0.106691981461208,"Seizure"
12.469,13.494,0.115691708091655,"Seizure"
19.781,13.496,0.22098130988659,"Seizure"
34.031,13.498,0.426175077060801,"Seizure"
48.875,13.5,0.639922184424588,"Seizure"
56.781,13.502,0.753765126409101,"Seizure"
56.844,13.504,0.75467229885345,"Seizure"
53.906,13.506,0.712366383909041,"Seizure"
50.281,13.508,0.660167969452443,"Seizure"
47.031,13.51,0.613369390974115,"Seizure"
45.688,13.512,0.594030778390609,"Seizure"
45.688,13.514,0.594030778390609,"Seizure"
41.656,13.516,0.535971741952264,"Seizure"
32.75,13.518,0.407729237359035,"Seizure"
24.5,13.52,0.288932845837124,"Seizure"
22.531,13.522,0.260580107060561,"Seizure"
25.375,13.524,0.301532463119751,"Seizure"
27.469,13.526,0.331685147222403,"Seizure"
25.219,13.528,0.299286131352791,"Seizure"
20.062,13.53,0.22502758697964,"Seizure"
12.781,13.532,0.120184371625575,"Seizure"
4.75,13.534,0.00454148431497283,"Seizure"
-1.125,13.536,-0.0800559460112366,"Seizure"
-3.3438,13.538,-0.112005695527457,"Seizure"
-4.125,13.54,-0.123254633837386,"Seizure"
-4.0938,13.542,-0.122805367483994,"Seizure"
-0.78125,13.544,-0.0751060963644903,"Seizure"
8.5312,13.546,0.0589891104510516,"Seizure"
22.719,13.548,0.263287224831,"Seizure"
37.5,13.55,0.476127159750438,"Seizure"
49.094,13.552,0.643075688635897,"Seizure"
58.312,13.554,0.775810856763046,"Seizure"
65.094,13.556,0.873468690375361,"Seizure"
67.375,13.558,0.906314092685843,"Seizure"
63.188,13.56,0.846023124043147,"Seizure"
54.406,13.562,0.719566165213399,"Seizure"
45.469,13.564,0.5908772741793,"Seizure"
40.5,13.566,0.519325847576588,"Seizure"
40,13.568,0.512126066272229,"Seizure"
41.406,13.57,0.532371851300085,"Seizure"
44.031,13.572,0.570170703147965,"Seizure"
49,13.574,0.641722129750678,"Seizure"
54.281,13.576,0.717766219887309,"Seizure"
56.875,13.578,0.75511868529432,"Seizure"
55.062,13.58,0.729012278284717,"Seizure"
51.938,13.582,0.684028044695087,"Seizure"
48.812,13.584,0.639015011980239,"Seizure"
44.156,13.586,0.571970648474055,"Seizure"
37.594,13.588,0.477480718635657,"Seizure"
29.406,13.59,0.359577099995487,"Seizure"
18.281,13.592,0.199381965973516,"Seizure"
3.75,13.594,-0.00985807829374366,"Seizure"
-6.75,13.596,-0.161053485685267,"Seizure"
-3.5938,13.598,-0.115605586179636,"Seizure"
11.094,13.6,0.0958923095046703,"Seizure"
28.25,13.602,0.34293120561981,"Seizure"
41.656,13.604,0.535971741952264,"Seizure"
52.031,13.606,0.685367204017697,"Seizure"
62.344,13.608,0.833869893201391,"Seizure"
72.875,13.61,0.985511687033784,"Seizure"
80.406,13.612,1.09395479304003,"Seizure"
83.25,13.614,1.13490714909922,"Seizure"
80.469,13.616,1.09486196548438,"Seizure"
71.312,13.618,0.96300517067636,"Seizure"
57.812,13.62,0.768611075458687,"Seizure"
40.906,13.622,0.525172069995726,"Seizure"
21.719,13.624,0.248887662222283,"Seizure"
4.5625,13.626,0.00184156632583849,"Seizure"
-6.5938,13.628,-0.158804274005785,"Seizure"
-12.25,13.63,-0.240251080033208,"Seizure"
-12.281,13.632,-0.240697466474078,"Seizure"
-4.875,13.634,-0.134054305793923,"Seizure"
8.2812,13.636,0.0553892197988725,"Seizure"
22.188,13.638,0.255641057085771,"Seizure"
32.656,13.64,0.406375678473815,"Seizure"
37.844,13.642,0.481080609287837,"Seizure"
39.875,13.644,0.51032612094614,"Seizure"
41.656,13.646,0.535971741952264,"Seizure"
45.406,13.648,0.589970101734951,"Seizure"
52.156,13.65,0.687167149343787,"Seizure"
58.156,13.652,0.773564524996086,"Seizure"
58.25,13.654,0.774918083881305,"Seizure"
53.156,13.656,0.701566711952503,"Seizure"
48.25,13.658,0.63092245779414,"Seizure"
47.469,13.66,0.619676399396733,"Seizure"
52.219,13.662,0.688074321788136,"Seizure"
60.781,13.664,0.811363376843967,"Seizure"
67.688,13.666,0.910821155782372,"Seizure"
68.594,13.668,0.923867159505869,"Seizure"
65.406,13.67,0.877961353909281,"Seizure"
61.938,13.672,0.828023670782252,"Seizure"
57.812,13.674,0.768611075458687,"Seizure"
50.781,13.676,0.667367750756802,"Seizure"
44.812,13.678,0.581416761545373,"Seizure"
43.531,13.68,0.562970921843607,"Seizure"
46.156,13.682,0.600769773691488,"Seizure"
47.656,13.684,0.622369117604563,"Seizure"
46.562,13.686,0.606615996110627,"Seizure"
45.75,13.688,0.594923551272349,"Seizure"
46.781,13.69,0.609769500321936,"Seizure"
47.906,13.692,0.625969008256742,"Seizure"
47.781,13.694,0.624169062930652,"Seizure"
47.281,13.696,0.616969281626294,"Seizure"
45.469,13.698,0.5908772741793,"Seizure"
42.344,13.7,0.545878641027061,"Seizure"
38.938,13.702,0.496833730781772,"Seizure"
33.156,13.704,0.413575459778174,"Seizure"
25.531,13.706,0.30377879488671,"Seizure"
21.5,13.708,0.245734158010974,"Seizure"
23.75,13.71,0.278133173880586,"Seizure"
28.625,13.712,0.348331041598079,"Seizure"
30.969,13.714,0.382083616352911,"Seizure"
29.656,13.716,0.363176990647666,"Seizure"
27.188,13.718,0.327638870129354,"Seizure"
25.125,13.72,0.297932572467571,"Seizure"
23.812,13.722,0.279025946762327,"Seizure"
23.156,13.724,0.269579833691009,"Seizure"
24.25,13.726,0.285332955184945,"Seizure"
26.844,13.728,0.322685420591955,"Seizure"
29.469,13.73,0.360484272439836,"Seizure"
32.656,13.732,0.406375678473815,"Seizure"
39.688,13.734,0.50763340273831,"Seizure"
50.656,13.736,0.665567805430712,"Seizure"
61.406,13.738,0.820363103474415,"Seizure"
69.375,13.74,0.935113217903276,"Seizure"
74.906,13.742,1.01475719869209,"Seizure"
78.281,13.744,1.06335572249651,"Seizure"
79.219,13.746,1.07686251222348,"Seizure"
76.281,13.748,1.03455659727907,"Seizure"
71.156,13.75,0.9607588389094,"Seizure"
65.75,13.752,0.882914803446679,"Seizure"
58,13.754,0.771318193229126,"Seizure"
45.969,13.756,0.598077055483658,"Seizure"
31.219,13.758,0.38568350700509,"Seizure"
17.031,13.76,0.18138251271262,"Seizure"
4.4688,13.762,0.000492327309401754,"Seizure"
-7.9688,13.764,-0.178603672592771,"Seizure"
-19.062,13.766,-0.338340900523784,"Seizure"
-23.438,13.768,-0.401353386499528,"Seizure"
-16.812,13.77,-0.305941884654172,"Seizure"
-2.0938,13.772,-0.0940062422665611,"Seizure"
14.625,13.774,0.146737165076048,"Seizure"
30,13.776,0.368130440185064,"Seizure"
45.344,13.778,0.58907732885321,"Seizure"
63.688,13.78,0.853222905347506,"Seizure"
82.625,13.782,1.12590742246877,"Seizure"
96,13.784,1.31850157236035,"Seizure"
100.19,13.786,1.37883573969088,"Seizure"
96.875,13.788,1.33110118964298,"Seizure"
91.781,13.79,1.25774981771418,"Seizure"
86.344,13.792,1.17945939581059,"Seizure"
77.594,13.794,1.05346322298432,"Seizure"
67.094,13.796,0.902267815592794,"Seizure"
61.875,13.798,0.827116498337903,"Seizure"
64.25,13.8,0.861315459533604,"Seizure"
70.219,13.802,0.947266448745033,"Seizure"
74.938,13.804,1.01521798469557,"Seizure"
78,13.806,1.05930944540346,"Seizure"
81.688,13.808,1.1124150323044,"Seizure"
85.281,13.81,1.16415266075752,"Seizure"
86.469,13.812,1.18125934113668,"Seizure"
83.812,13.814,1.14299970328532,"Seizure"
77.625,13.816,1.05390960942519,"Seizure"
69.375,13.818,0.935113217903276,"Seizure"
60.344,13.82,0.805070767983958,"Seizure"
51.312,13.822,0.67501391850203,"Seizure"
42.312,13.824,0.545417855023582,"Seizure"
35.156,13.826,0.442374584995607,"Seizure"
32,13.828,0.396929565402497,"Seizure"
32.406,13.83,0.402775787821636,"Seizure"
30.875,13.832,0.380730057467691,"Seizure"
26.125,13.834,0.312332135076288,"Seizure"
22.219,13.836,0.256087443526641,"Seizure"
26.156,13.838,0.312778521517158,"Seizure"
39.188,13.84,0.500433621433952,"Seizure"
53.438,13.842,0.705627388608162,"Seizure"
62.406,13.844,0.834762666083131,"Seizure"
63.938,13.846,0.856822795999685,"Seizure"
61.688,13.848,0.824423780130073,"Seizure"
61.406,13.85,0.820363103474415,"Seizure"
65.25,13.852,0.875715022142321,"Seizure"
71.156,13.854,0.9607588389094,"Seizure"
75.75,13.856,1.02691042953384,"Seizure"
75.219,13.858,1.01926426178862,"Seizure"
68,13.86,0.915313819316291,"Seizure"
57.75,13.862,0.767718302576947,"Seizure"
50.781,13.864,0.667367750756802,"Seizure"
49.656,13.866,0.651168242821996,"Seizure"
51.781,13.868,0.681767313365518,"Seizure"
53.469,13.87,0.706073775049032,"Seizure"
55.219,13.872,0.731273009614286,"Seizure"
55.812,13.874,0.739811950241254,"Seizure"
53.25,13.876,0.702920270837723,"Seizure"
49.656,13.878,0.651168242821996,"Seizure"
49.25,13.88,0.645322020402857,"Seizure"
50.688,13.882,0.666028591434191,"Seizure"
51.344,13.884,0.675474704505509,"Seizure"
52.406,13.886,0.690767039995966,"Seizure"
57.719,13.888,0.767271916136077,"Seizure"
67.781,13.89,0.912160315104982,"Seizure"
72.781,13.892,0.984158128148565,"Seizure"
65.812,13.894,0.883807576328419,"Seizure"
52.031,13.896,0.685367204017697,"Seizure"
39.469,13.898,0.504479898527001,"Seizure"
30.375,13.9,0.373530276163333,"Seizure"
22.344,13.902,0.257887388852731,"Seizure"
13.969,13.904,0.13729105200473,"Seizure"
6.4062,13.906,0.0283900399075291,"Seizure"
1.25,13.908,-0.0458569848155349,"Seizure"
2.5,13.91,-0.0278575315546393,"Seizure"
12.594,13.912,0.117491653417745,"Seizure"
25.875,13.914,0.308732244424109,"Seizure"
35.219,13.916,0.443281757439956,"Seizure"
41.875,13.918,0.539125246163573,"Seizure"
50.469,13.92,0.662875087222882,"Seizure"
61.562,13.922,0.822609435241374,"Seizure"
70.219,13.924,0.947266448745033,"Seizure"
69.781,13.926,0.940959440322415,"Seizure"
59.156,13.928,0.787964087604802,"Seizure"
42.719,13.93,0.551278477005329,"Seizure"
28.062,13.932,0.340224087849372,"Seizure"
18.188,13.934,0.198042806650905,"Seizure"
11.875,13.936,0.107138367902078,"Seizure"
7.9375,13.938,0.0504400901302567,"Seizure"
7.5625,13.94,0.045040254151988,"Seizure"
9.625,13.942,0.0747393520324657,"Seizure"
12.906,13.944,0.121984316951665,"Seizure"
16.844,13.946,0.17868979450479,"Seizure"
22.438,13.948,0.25924094773795,"Seizure"
27.469,13.95,0.331685147222403,"Seizure"
31.281,13.952,0.38657627988683,"Seizure"
36.656,13.954,0.463973928908681,"Seizure"
43.219,13.956,0.558478258309688,"Seizure"
49.031,13.958,0.642168516191548,"Seizure"
53.656,13.96,0.708766493256862,"Seizure"
56.594,13.962,0.751072408201271,"Seizure"
57.531,13.964,0.764564798365638,"Seizure"
55.344,13.966,0.733072954940375,"Seizure"
50.031,13.968,0.656568078800264,"Seizure"
46.875,13.97,0.611123059207155,"Seizure"
49.062,13.972,0.642614902632418,"Seizure"
52.781,13.974,0.696166875974235,"Seizure"
54.469,13.976,0.720473337657748,"Seizure"
53.219,13.978,0.702473884396853,"Seizure"
49.062,13.98,0.642614902632418,"Seizure"
44.656,13.982,0.579170429778413,"Seizure"
43.031,13.984,0.555771140539249,"Seizure"
43.156,13.986,0.557571085865338,"Seizure"
41.75,13.988,0.537325300837483,"Seizure"
38.188,13.99,0.486034058825235,"Seizure"
33.875,13.992,0.423928745293841,"Seizure"
28.75,13.994,0.350130986924169,"Seizure"
22.719,13.996,0.263287224831,"Seizure"
17.031,13.998,0.18138251271262,"Seizure"
13.688,14,0.133244774911681,"Seizure"
13.344,14.002,0.128291325374282,"Seizure"
15.438,14.004,0.158444009476935,"Seizure"
19.125,14.006,0.211535196815272,"Seizure"
21.25,14.008,0.242134267358795,"Seizure"
19.188,14.01,0.212442369259622,"Seizure"
15.938,14.012,0.165643790781293,"Seizure"
14.344,14.014,0.142690887982999,"Seizure"
13.656,14.016,0.132783988908202,"Seizure"
13.125,14.018,0.125137821162974,"Seizure"
12.875,14.02,0.121537930510794,"Seizure"
13.25,14.022,0.126937766489063,"Seizure"
13.906,14.024,0.136383879560381,"Seizure"
13.781,14.026,0.134583934234291,"Seizure"
12.656,14.028,0.118384426299485,"Seizure"
11.875,14.03,0.107138367902078,"Seizure"
11.938,14.032,0.108045540346427,"Seizure"
13.125,14.034,0.125137821162974,"Seizure"
17.875,14.036,0.193535743554377,"Seizure"
26.906,14.038,0.323578193473695,"Seizure"
37,14.04,0.46892737844608,"Seizure"
44.562,14.042,0.577816870893194,"Seizure"
47.219,14.044,0.616076508744554,"Seizure"
47.969,14.046,0.626876180701091,"Seizure"
49.656,14.048,0.651168242821996,"Seizure"
54.156,14.05,0.71596627456122,"Seizure"
59.031,14.052,0.786164142278713,"Seizure"
59.562,14.054,0.793810310023941,"Seizure"
54.25,14.056,0.717319833446439,"Seizure"
45.062,14.058,0.585016652197552,"Seizure"
35.938,14.06,0.453635042955623,"Seizure"
32.031,14.062,0.397375951843368,"Seizure"
35.281,14.064,0.444174530321696,"Seizure"
42.25,14.066,0.544525082141841,"Seizure"
48.562,14.068,0.63541512132806,"Seizure"
53.656,14.07,0.708766493256862,"Seizure"
60.062,14.072,0.801010091328299,"Seizure"
67.469,14.074,0.907667651571063,"Seizure"
70.75,14.076,0.954912616490261,"Seizure"
